ID,Name,Surname,City,Phone,Birthdate,Origin
52611808462,Deniz,E,Samsun,5053892871,20032006,TR
86992832066,Berkay,Z,Ardesen,7845695214,12032005,TR
51976453791,Onur,F,Ardesen,7894521598,28101999,TR
98507385993,Abidin,N,Usak,3254789541,30011995,TR
78263519940,Humi,N,Ordu,7412541596,22042006,TR
18671224065,Veli,F,Mugla,7412541596,15042000,TR
37979495682,Doga,N,Urfa,7875462358,12032005,TR
19519567946,Humi,AK,Izmir,4582156325,20101999,TR
43445079341,Mustafa,M,Adana,4501269871,30011995,TR
76915968614,Hakan,B,Usak,4562486253,15122000,TR
85077036342,Veli,Z,Manisa,4501269871,15042000,TR
36145263235,Anil,M,Istanbul,1235481257,22042006,TR
14581756416,Ahmet,AK,Adana,5053892871,12032005,TR
54729903161,Ahmet,H,Rize,4562157954,28101999,TR
32228715336,Veli,L,Samsun,4587962157,12032005,TR
70086742390,Berkay,A,Mugla,4582156325,30011995,TR
26946027903,Onur,G,Van,5053892871,15011995,TR
44850057550,Okan,K,Manisa,1245863254,20101999,TR
50298003653,Berkay,M,Hatay,5350644305,20032006,TR
61577582483,Semih,I,Ordu,3254789541,15011995,TR
47215963877,Berkay,D,Bilecik,0214512563,28101999,TR
42389391996,Onur,N,Adana,4501269871,20032006,TR
31020914443,Doga,L,Karaman,1232128989,10032005,TR
85227675001,Abidin,J,Ordu,5350644305,20032006,TR
52520890585,Kerim,E,Ankara,7412541596,20101999,TR
80212012792,Semih,L,Mersin,4582156325,15011995,TR
33577437059,Sadik,Z,Van,7412541596,20032006,TR
14711742345,Sami,J,Urfa,7412541596,30011995,TR
87410334009,Kerim,AK,Manisa,1232128989,30011995,TR
47781150444,Berfin,K,Urfa,4562486253,15122000,TR
30495913705,Doga,J,Adana,7894521598,12032005,TR
40071203347,Abidin,AK,Mersin,1232128989,28101999,TR
86217772714,Hakan,D,Izmir,7845695214,30011995,TR
40090751313,Sadik,B,Karaman,4562486253,15042000,TR
11346372983,Hakan,E,Adiyaman,4562157954,20101999,TR
63627733012,Semih,M,Antalya,7875966589,30011995,TR
66852967574,Abidin,AK,Antalya,4501269871,15011995,TR
24105012125,Ali,M,Mugla,7845695214,15122000,TR
11371193928,Ali,B,Mersin,7845623569,20101999,TR
54167923146,Sadik,K,Ardesen,7894521598,15122000,TR
15194945810,Berkay,N,Mugla,7894521598,15122000,TR
18466144380,Sadik,N,Samsun,1232128989,28101999,TR
52240817623,Hakan,Z,Van,7875966589,15122000,TR
48642947724,Berfin,M,Izmir,7875966589,15011995,TR
79289689904,Keriz,Z,Adiyaman,4582156325,20101999,TR
44024774387,Okan,H,Manisa,0214512563,10032005,TR
96645121222,Doga,K,Samsun,4587962157,20101999,TR
81314414750,Okan,H,Manisa,1235012248,22042006,TR
26512031023,Okan,C,Mugla,4501269871,15011995,TR
28427524708,Mustafa,Z,Düzce,4582156325,30011995,TR
10694495049,Semih,J,Usak,0214512563,10032005,TR
97164332585,Mustafa,N,Samsun,7875966589,20101999,TR
28972533589,Doga,N,Ankara,7875462358,15042000,TR
23937202177,Doga,J,Urfa,7412541596,20032006,TR
22249620294,Anil,M,Manisa,0214512563,15122000,TR
77649545438,Okan,AK,Usak,4501269871,10032005,TR
28022810091,Anil,B,Antalya,7894521598,22042006,TR
60015472834,Murat,N,Izmir,4501269871,10032005,TR
10035463666,Kerim,K,Hatay,7412541596,20101999,TR
21142894263,Okan,D,Hatay,0214512563,22042006,TR
78917496315,Kerim,M,Izmir,4582156325,12032005,TR
71323646901,Berfin,C,Adana,4501269871,28101999,TR
86652063859,Berfin,D,Bilecik,1245863254,30011995,TR
69628633691,Doga,L,Samsun,4562486253,30011995,TR
42810723975,Abidin,M,Adana,7845623569,22042006,TR
77756093569,Berkay,K,Manisa,7845623569,15122000,TR
42429420673,Doga,B,Hatay,7412541596,22042006,TR
50050827443,Kerim,N,Usak,7845623569,20101999,TR
45334979547,Semih,B,Ardesen,0214512563,12032005,TR
37959727466,Doga,N,Samsun,4501269871,20101999,TR
41381058730,Doga,F,Bilecik,1235012248,22042006,TR
58570385695,Sadik,AK,Usak,1235012248,15042000,TR
81330012376,Murat,K,Hatay,4587962157,22042006,TR
52289047412,Berkay,I,Rize,4582156325,12032005,TR
90983739474,Anil,I,Düzce,5052424540,20101999,TR
68389897789,Ahmet,L,Samsun,4582156325,20101999,TR
46961066417,Okan,G,Usak,3254789541,15011995,TR
13189281120,Keriz,H,Düzce,3254789541,10032005,TR
61772372038,Sami,E,Rize,7875462358,28101999,TR
95397571968,Semih,E,Ankara,4501269871,30011995,TR
47762218509,Anil,J,Ankara,1235012248,15042000,TR
33478431627,Abidin,B,Rize,5052424540,22042006,TR
94244687229,Semih,L,Ankara,0214512563,28101999,TR
83715075401,Kerim,K,Antalya,4582156325,20101999,TR
24308812612,Deniz,Z,Rize,4501269871,20101999,TR
12617253706,Mustafa,AK,Adiyaman,4562486253,10032005,TR
32031937569,Deniz,J,Adiyaman,5052424540,20032006,TR
94207449101,Mustafa,L,Mersin,1235012248,12032005,TR
86049314921,Humi,N,Ordu,4582156325,20101999,TR
21250613005,Anil,L,Ankara,0214512563,10032005,TR
48929909131,Murat,N,Adiyaman,7894521598,28101999,TR
84216365208,Kerim,N,Karaman,4501269871,28101999,TR
53301865333,Murat,M,Usak,5052424540,30011995,TR
82314202437,Berkay,I,Istanbul,4562157954,20101999,TR
97281730093,Sami,D,Manisa,4587962157,15122000,TR
13486160417,Kerim,K,Izmir,4562157954,20032006,TR
85162818663,Sadik,J,Karaman,4562486253,15011995,TR
78861814470,Sami,L,Mersin,1232128989,15042000,TR
80008724826,Semih,N,Izmir,7412541596,15011995,TR
94830973996,Berkay,N,Karaman,4501269871,15042000,TR
72304203749,Veli,J,Bilecik,4582156325,10032005,TR
45860383136,Anil,J,Ordu,7412541596,15042000,TR
89042685158,Deniz,N,Mersin,7845623569,22042006,TR
63540917054,Anil,L,Karaman,4562486253,12032005,TR
33045605493,Anil,J,Adiyaman,7875966589,15042000,TR
88175496490,Veli,M,Ankara,7845695214,15011995,TR
23058627468,Okan,E,Adiyaman,4587962157,20032006,TR
50228261448,Onur,G,Van,3254789541,22042006,TR
75606621112,Semih,M,Samsun,4562157954,15042000,TR
53286430605,Doga,M,Samsun,4587962157,22042006,TR
39458634443,Semih,L,Usak,0214512563,15122000,TR
22645916898,Hakan,N,Ankara,7845695214,22042006,TR
14003784827,Murat,M,Ordu,7845623569,10032005,TR
94520619375,Berkay,AK,Adana,0214512563,30011995,TR
88073259765,Keriz,F,Bilecik,7875966589,15011995,TR
62495224123,Veli,Z,Manisa,7412541596,15011995,TR
41448961746,Mustafa,F,Rize,7845623569,15042000,TR
85020621679,Semih,M,Istanbul,5350644305,28101999,TR
37969088321,Murat,M,Hatay,1245863254,20032006,TR
59731338854,Anil,M,Istanbul,7845695214,20032006,TR
91303466768,Semih,H,Urfa,5053892871,12032005,TR
30928063760,Keriz,Z,Bilecik,4582156325,28101999,TR
97166491283,Veli,B,Mersin,7412541596,20101999,TR
30557884371,Sami,N,Urfa,1235012248,22042006,TR
36259674283,Abidin,M,Urfa,4562486253,15042000,TR
19946751444,Abidin,G,Adana,4501269871,15042000,TR
64741813403,Sami,K,Bilecik,7845695214,20032006,TR
26174086564,Anil,N,Adana,4562157954,20101999,TR
96564934440,Veli,B,Izmir,5052424540,30011995,TR
38970705910,Onur,Z,Van,5350644305,12032005,TR
31321070425,Keriz,L,Mersin,7875966589,15011995,TR
66828885891,Abidin,H,Istanbul,7845695214,28101999,TR
54741358049,Sami,A,Hatay,7412541596,15011995,TR
99132733818,Doga,N,Manisa,0214512563,15122000,TR
67021741727,Semih,M,Usak,5052424540,22042006,TR
19110970617,Ahmet,K,Ordu,7875966589,20032006,TR
47606225472,Berkay,E,Düzce,1232128989,10032005,TR
24957116533,Sami,M,Adiyaman,4562157954,30011995,TR
23880958251,Anil,G,Mersin,7845623569,20032006,TR
70689075244,Hakan,F,Adana,7412541596,12032005,TR
77389551774,Doga,L,Bilecik,5052424540,15122000,TR
80889073481,Semih,K,Samsun,0214512563,15042000,TR
51971011362,Okan,J,Izmir,1245863254,28101999,TR
75973534389,Okan,M,Samsun,7894521598,20101999,TR
71168205491,Ahmet,M,Ordu,4582156325,10032005,TR
83706087919,Sami,B,Düzce,5053892871,15042000,TR
28699377680,Kerim,E,Urfa,1245863254,15122000,TR
64484324847,Semih,K,Düzce,1245863254,22042006,TR
23129216630,Berkay,K,Istanbul,5053892871,10032005,TR
71697305466,Kerim,E,Ankara,1235481257,15011995,TR
34500384341,Kerim,J,Mersin,1232128989,20032006,TR
32850049625,Hakan,B,Mugla,3254789541,20101999,TR
79292186633,Doga,N,Rize,7845695214,15011995,TR
52743370439,Sami,A,Antalya,5350644305,22042006,TR
38817028304,Ali,J,Ardesen,4562486253,20032006,TR
12009754965,Sadik,E,Samsun,7845695214,22042006,TR
51182177790,Okan,K,Mugla,7875966589,30011995,TR
51926586200,Kerim,B,Ardesen,4582156325,15011995,TR
30245031640,Okan,K,Urfa,4501269871,12032005,TR
73940278028,Okan,N,Ardesen,5350644305,10032005,TR
81049381102,Ali,E,Usak,4562486253,15042000,TR
89824404745,Hakan,A,Hatay,4562157954,10032005,TR
33089914324,Veli,I,Ardesen,4501269871,15011995,TR
93758455155,Onur,D,Adiyaman,5053892871,20032006,TR
74969300915,Anil,J,Adana,1235012248,15122000,TR
73308800524,Anil,J,Samsun,4587962157,30011995,TR
53232653078,Ahmet,A,Van,7894521598,15122000,TR
91900778886,Ahmet,K,Usak,5053892871,22042006,TR
66425336159,Abidin,H,Van,1235012248,15042000,TR
39294814849,Semih,A,Antalya,1232128989,22042006,TR
41662671757,Sadik,J,Ankara,7875462358,20101999,TR
98267416945,Okan,H,Van,1232128989,30011995,TR
36287536750,Veli,I,Samsun,5053892871,10032005,TR
92041772616,Keriz,N,Adiyaman,1232128989,10032005,TR
86920618367,Murat,Z,Izmir,5052424540,20101999,TR
87582048723,Ahmet,H,Adana,4562157954,10032005,TR
29730730546,Mustafa,A,Mersin,7412541596,15011995,TR
29657546225,Berfin,L,Rize,7875462358,22042006,TR
96891973990,Kerim,G,Adiyaman,1245863254,20101999,TR
66881593708,Berkay,I,Istanbul,7412541596,15122000,TR
66332750960,Hakan,M,Izmir,0214512563,20032006,TR
91735216383,Ahmet,K,Hatay,7875462358,20032006,TR
10970897488,Sami,A,Usak,7894521598,15042000,TR
12835303206,Veli,A,Ankara,1232128989,15122000,TR
24704427866,Berkay,F,Düzce,4562486253,30011995,TR
71618461889,Berfin,N,Düzce,7875462358,28101999,TR
20542961367,Sami,F,Rize,5052424540,15122000,TR
75886278064,Deniz,K,Adana,7875966589,20101999,TR
85718028235,Kerim,D,Ardesen,1235481257,15011995,TR
26378265155,Humi,B,Urfa,1235481257,15042000,TR
59612501754,Sami,B,Manisa,7875966589,28101999,TR
34629437157,Mustafa,H,Mugla,5350644305,30011995,TR
38652489845,Ahmet,L,Karaman,4562486253,28101999,TR
50494554878,Murat,D,Manisa,7875462358,15122000,TR
50773264253,Semih,D,Urfa,1245863254,20032006,TR
30870053673,Ahmet,M,Ardesen,7845695214,28101999,TR
11284625149,Okan,K,Karaman,3254789541,20032006,TR
16634522376,Murat,L,Usak,7845695214,15122000,TR
64405417434,Keriz,I,Ankara,4562486253,22042006,TR
69468252819,Onur,E,Usak,1245863254,28101999,TR
18576971572,Abidin,G,Bilecik,5350644305,28101999,TR
58267312618,Keriz,E,Samsun,4587962157,10032005,TR
13992405656,Onur,N,Ardesen,4562486253,10032005,TR
92554979304,Veli,M,Antalya,0214512563,15122000,TR
42813019669,Ahmet,F,Adana,7875966589,20032006,TR
73447375829,Berkay,A,Van,5053892871,30011995,TR
55118491180,Keriz,F,Istanbul,7412541596,22042006,TR
39722144988,Keriz,N,Mersin,7875462358,12032005,TR
80126301334,Sami,AK,Rize,4501269871,28101999,TR
84521506781,Anil,E,Istanbul,5350644305,15011995,TR
58109118464,Onur,C,Rize,1235012248,12032005,TR
42308679906,Doga,I,Ordu,3254789541,12032005,TR
75155581412,Veli,N,Ordu,7894521598,12032005,TR
74090147617,Keriz,K,Istanbul,1235481257,10032005,TR
14714164017,Deniz,L,Bilecik,3254789541,15122000,TR
90353505134,Humi,I,Bilecik,7845695214,20101999,TR
92314782584,Murat,H,Mersin,7412541596,22042006,TR
10213240058,Humi,L,Van,1235012248,15122000,TR
90508305364,Abidin,M,Manisa,4562157954,15042000,TR
64850865773,Berkay,F,Mersin,4501269871,22042006,TR
99436771301,Humi,B,Manisa,4562486253,15042000,TR
63054902404,Doga,G,Adiyaman,4562157954,30011995,TR
92134932780,Doga,H,Van,1245863254,15122000,TR
19475053550,Berfin,M,Adiyaman,1235481257,22042006,TR
60711622052,Anil,K,Urfa,1235481257,20032006,TR
92950961490,Okan,A,Manisa,4562157954,28101999,TR
14587298900,Sami,L,Van,5053892871,20101999,TR
82769676476,Humi,Z,Adana,1245863254,12032005,TR
65511498694,Onur,N,Ordu,4501269871,20101999,TR
57482028112,Berkay,N,Usak,7875462358,30011995,TR
74727558252,Okan,K,Van,5350644305,20032006,TR
28852308585,Anil,K,Karaman,5053892871,12032005,TR
38526972971,Keriz,A,Van,7875462358,20032006,TR
94172301078,Berkay,AK,Istanbul,7894521598,15011995,TR
70422964365,Humi,D,Düzce,5350644305,15042000,TR
78816247720,Onur,K,Karaman,4587962157,20101999,TR
60600285957,Berfin,G,Adiyaman,7875462358,30011995,TR
79351124425,Sadik,L,Istanbul,3254789541,20032006,TR
15041084979,Doga,AK,Düzce,4587962157,20101999,TR
51328105649,Deniz,E,Düzce,4587962157,15122000,TR
65771148055,Murat,C,Istanbul,5053892871,22042006,TR
50828344026,Okan,E,Karaman,7845695214,22042006,TR
82870750657,Ali,K,Samsun,5052424540,15122000,TR
16112562831,Semih,L,Izmir,3254789541,28101999,TR
16781084454,Hakan,L,Adana,7845695214,10032005,TR
20272973024,Veli,I,Karaman,7412541596,15122000,TR
51814637840,Veli,C,Adiyaman,7412541596,15042000,TR
73659456712,Veli,J,Samsun,7412541596,15122000,TR
18260151515,Keriz,Z,Rize,7894521598,15011995,TR
16951024375,Berkay,AK,Bilecik,1235481257,12032005,TR
50171620974,Abidin,E,Usak,7875966589,30011995,TR
42194853671,Deniz,AK,Adana,1232128989,22042006,TR
20764576891,Humi,E,Usak,4587962157,15122000,TR
70335555913,Sami,E,Izmir,5350644305,15011995,TR
18000383174,Veli,A,Hatay,3254789541,10032005,TR
32749247056,Veli,L,Rize,4587962157,15122000,TR
54566436789,Semih,B,Düzce,0214512563,15042000,TR
26765457020,Hakan,H,Izmir,5052424540,15122000,TR
33292611926,Murat,Z,Adiyaman,1235481257,12032005,TR
34485987420,Anil,N,Izmir,7875462358,28101999,TR
56988608959,Ahmet,I,Antalya,7894521598,30011995,TR
92902874821,Mustafa,H,Adana,1245863254,30011995,TR
57634084650,Abidin,F,Düzce,1235481257,12032005,TR
74867185130,Mustafa,H,Ardesen,7845623569,22042006,TR
34338280005,Berkay,K,Mersin,7875966589,22042006,TR
16899537649,Anil,N,Düzce,7875966589,30011995,TR
51164353762,Semih,C,Adana,7412541596,15122000,TR
53221751850,Veli,A,Urfa,0214512563,15122000,TR
10890155621,Berkay,G,Rize,3254789541,20101999,TR
26230917387,Ahmet,K,Ardesen,1245863254,30011995,TR
76553126662,Veli,G,Karaman,4562157954,10032005,TR
15726215288,Humi,I,Usak,5052424540,20101999,TR
28663865171,Semih,M,Ankara,4501269871,20032006,TR
63416398175,Hakan,N,Ordu,1235481257,20032006,TR
54698136419,Hakan,M,Samsun,4562157954,28101999,TR
85041407741,Keriz,K,Van,4562486253,15122000,TR
70939807491,Ali,AK,Adiyaman,5053892871,10032005,TR
87926290526,Berkay,J,Düzce,7875966589,20032006,TR
22204540703,Doga,N,Düzce,7894521598,15122000,TR
89324483709,Onur,AK,Adana,4582156325,15011995,TR
31779735015,Veli,AK,Usak,4582156325,15011995,TR
87975122917,Ahmet,I,Mersin,1235481257,20032006,TR
73798353911,Doga,L,Mersin,7412541596,22042006,TR
96980089730,Doga,L,Istanbul,7845623569,28101999,TR
27007970934,Keriz,K,Adiyaman,1235012248,15122000,TR
24442274921,Deniz,C,Samsun,0214512563,15042000,TR
27789328003,Semih,L,Urfa,1235012248,15042000,TR
69092065274,Deniz,C,Ardesen,7875462358,12032005,TR
37346731499,Veli,A,Bilecik,7875462358,30011995,TR
66471364926,Veli,F,Izmir,4587962157,10032005,TR
92083257493,Doga,N,Usak,5052424540,15042000,TR
16511911808,Abidin,F,Usak,4562486253,15042000,TR
28875927048,Mustafa,N,Ankara,4582156325,15122000,TR
40263929990,Veli,AK,Ankara,0214512563,30011995,TR
96114229838,Onur,L,Manisa,4582156325,15122000,TR
31217241015,Ali,K,Ordu,4562486253,28101999,TR
60779693168,Sadik,Z,Mersin,7875966589,15011995,TR
17496368595,Doga,M,Usak,1232128989,22042006,TR
79012291140,Keriz,A,Bilecik,4562157954,30011995,TR
37073807548,Veli,G,Usak,4562486253,28101999,TR
54058332396,Berkay,K,Adana,4562486253,28101999,TR
10706647153,Berfin,G,Van,5052424540,12032005,TR
16494706831,Doga,A,Rize,4562157954,30011995,TR
83533660306,Humi,D,Urfa,4562157954,12032005,TR
19618520203,Murat,N,Adana,7845695214,30011995,TR
27286893514,Keriz,D,Van,5053892871,28101999,TR
95113193557,Sami,Z,Istanbul,4582156325,20101999,TR
10299470269,Hakan,N,Izmir,1245863254,30011995,TR
95462289459,Ali,N,Düzce,7894521598,10032005,TR
91759994036,Mustafa,K,Bilecik,7845695214,20032006,TR
67935666700,Onur,B,Adana,3254789541,12032005,TR
86347771511,Deniz,G,Adana,7412541596,20101999,TR
46949737559,Anil,K,Düzce,5350644305,30011995,TR
16719045620,Berkay,AK,Rize,1245863254,20101999,TR
14877002881,Veli,F,Adiyaman,0214512563,15122000,TR
87413494728,Abidin,I,Düzce,5053892871,10032005,TR
76132631614,Berkay,L,Izmir,1245863254,12032005,TR
45691403810,Doga,H,Manisa,7875462358,30011995,TR
52083772801,Mustafa,M,Adana,4562486253,15011995,TR
30701220427,Okan,E,Ardesen,1235481257,20032006,TR
58611113141,Humi,D,Rize,5350644305,15122000,TR
71064752987,Deniz,J,Karaman,5053892871,15042000,TR
57442516519,Abidin,N,Manisa,4587962157,10032005,TR
53199130309,Abidin,I,Istanbul,4587962157,20032006,TR
75727552500,Onur,J,Manisa,7845695214,20032006,TR
51496676660,Doga,I,Düzce,3254789541,10032005,TR
70241722054,Okan,H,Mugla,5052424540,15122000,TR
66016808137,Deniz,L,Ardesen,4562486253,15042000,TR
91563220065,Mustafa,N,Usak,7875462358,15122000,TR
61973221090,Hakan,B,Adiyaman,7894521598,20101999,TR
63289142344,Humi,M,Samsun,7845623569,20032006,TR
51112800557,Okan,I,Antalya,3254789541,20101999,TR
31200231702,Mustafa,K,Ankara,5350644305,12032005,TR
76777698380,Berkay,M,Urfa,4562486253,28101999,TR
54357513547,Onur,I,Bilecik,4582156325,20032006,TR
53914014634,Hakan,M,Hatay,5350644305,28101999,TR
74629186390,Doga,K,Düzce,5052424540,12032005,TR
24943606903,Veli,J,Adiyaman,4501269871,22042006,TR
60975441863,Veli,E,Urfa,7845623569,15122000,TR
66788380046,Deniz,D,Istanbul,3254789541,28101999,TR
23364320325,Berfin,M,Karaman,7412541596,30011995,TR
49305615052,Hakan,M,Antalya,7845623569,28101999,TR
63255374271,Berfin,K,Samsun,4587962157,15122000,TR
65360695474,Semih,N,Urfa,4582156325,12032005,TR
26626783874,Sami,D,Rize,5052424540,12032005,TR
64895990999,Hakan,M,Usak,4582156325,22042006,TR
92318262279,Ahmet,N,Van,4587962157,15042000,TR
44176196103,Onur,K,Izmir,4582156325,15011995,TR
79773299967,Doga,H,Ardesen,1235481257,28101999,TR
53711738708,Sadik,N,Bilecik,7875966589,15011995,TR
78235523412,Ahmet,B,Düzce,4501269871,12032005,TR
82108075538,Humi,D,Usak,4562157954,10032005,TR
69735856298,Ali,L,Adana,7845695214,15011995,TR
48615335068,Sami,G,Rize,1232128989,15122000,TR
85806234330,Deniz,C,Urfa,5052424540,20032006,TR
20946560842,Abidin,G,Ankara,4587962157,12032005,TR
72005146282,Ahmet,L,Van,4562486253,22042006,TR
77242471027,Ali,M,Ordu,7875462358,20032006,TR
18054562810,Hakan,E,Urfa,5052424540,20032006,TR
62265653489,Berfin,J,Hatay,1245863254,10032005,TR
71618620873,Okan,K,Mersin,1245863254,15122000,TR
51797130842,Kerim,C,Karaman,1235481257,10032005,TR
50720677331,Anil,D,Bilecik,1232128989,20101999,TR
98189579209,Veli,M,Ordu,5053892871,15011995,TR
67797798886,Kerim,N,Ordu,1245863254,28101999,TR
23182333749,Kerim,G,Bilecik,4582156325,15122000,TR
53078209939,Mustafa,L,Karaman,3254789541,10032005,TR
79678094573,Berkay,A,Istanbul,3254789541,12032005,TR
46788364402,Semih,Z,Van,7894521598,12032005,TR
28957051161,Onur,E,Düzce,0214512563,15042000,TR
67980737898,Berfin,A,Izmir,0214512563,12032005,TR
62548064998,Ahmet,E,Usak,7845623569,15011995,TR
89833092745,Doga,A,Rize,1235012248,12032005,TR
67871759214,Anil,M,Antalya,0214512563,15122000,TR
49259627843,Kerim,J,Samsun,1232128989,20101999,TR
58207676800,Onur,A,Antalya,4501269871,30011995,TR
45438869971,Sami,K,Rize,4562157954,20032006,TR
96898395558,Doga,I,Rize,4501269871,20101999,TR
52829264655,Okan,H,Mugla,5350644305,22042006,TR
44364915138,Humi,N,Antalya,1232128989,10032005,TR
83699990450,Humi,L,Bilecik,7875462358,12032005,TR
41227951071,Abidin,J,Düzce,1232128989,20101999,TR
14774937734,Humi,G,Manisa,4562157954,12032005,TR
62871091738,Berkay,B,Izmir,7875966589,12032005,TR
11865406611,Humi,Z,Ankara,5350644305,22042006,TR
90452318727,Doga,J,Manisa,4562486253,15011995,TR
32344729117,Murat,N,Usak,7894521598,15011995,TR
17869503659,Doga,N,Ordu,0214512563,20032006,TR
78799955190,Ahmet,Z,Adiyaman,7875966589,22042006,TR
62927838747,Sadik,N,Adiyaman,7875462358,28101999,TR
82530342656,Abidin,C,Mugla,1245863254,28101999,TR
37937393949,Kerim,AK,Adana,0214512563,15042000,TR
16161790576,Anil,K,Urfa,4562157954,15011995,TR
89362733747,Ahmet,J,Rize,5052424540,10032005,TR
25104001439,Hakan,A,Mugla,4587962157,10032005,TR
73076052765,Sami,M,Karaman,0214512563,12032005,TR
26264129730,Onur,N,Antalya,1235481257,20032006,TR
59184106193,Berfin,D,Antalya,7875966589,20032006,TR
80090871093,Onur,F,Ankara,1232128989,15042000,TR
95575535605,Veli,N,Adiyaman,4582156325,15011995,TR
26986717418,Berfin,L,Istanbul,5053892871,30011995,TR
32533007633,Abidin,A,Rize,7894521598,10032005,TR
35544355252,Ali,N,Usak,5053892871,30011995,TR
27364814958,Deniz,B,Bilecik,3254789541,12032005,TR
22712788755,Berkay,N,Düzce,7894521598,10032005,TR
99153007343,Anil,C,Manisa,1245863254,15042000,TR
36330915538,Keriz,K,Bilecik,7845623569,30011995,TR
60614694140,Sami,J,Ardesen,7845695214,20032006,TR
20973846265,Hakan,C,Van,4562157954,20032006,TR
31854193836,Murat,K,Adiyaman,5350644305,20032006,TR
80575783651,Abidin,N,Adiyaman,7875966589,15122000,TR
45522471168,Ahmet,J,Adana,7875462358,15122000,TR
48973051323,Berfin,F,Ankara,1232128989,30011995,TR
90055889791,Keriz,H,Manisa,1235481257,20101999,TR
79636138169,Doga,M,Usak,5053892871,22042006,TR
63130687273,Semih,H,Hatay,7845695214,20101999,TR
45508737214,Kerim,F,Adiyaman,7875966589,10032005,TR
24373604411,Kerim,N,Düzce,7412541596,20032006,TR
56107008390,Veli,AK,Mugla,4587962157,20101999,TR
57978432307,Kerim,E,Düzce,3254789541,15011995,TR
10876618980,Onur,G,Istanbul,0214512563,10032005,TR
10143854557,Veli,K,Usak,7412541596,30011995,TR
59193174208,Sami,C,Antalya,4501269871,15042000,TR
70969651294,Anil,K,Mugla,4562486253,15042000,TR
47647365960,Sadik,B,Karaman,5052424540,12032005,TR
43222527461,Anil,B,Ardesen,7412541596,15042000,TR
42093638305,Sadik,F,Rize,5052424540,12032005,TR
16390729019,Okan,K,Adiyaman,7845695214,15011995,TR
22571172965,Kerim,L,Adana,7845623569,20032006,TR
32737260205,Deniz,K,Düzce,1235481257,10032005,TR
39704982869,Sami,D,Urfa,7412541596,15122000,TR
90941922494,Mustafa,K,Adiyaman,0214512563,22042006,TR
59659177920,Abidin,M,Bilecik,7894521598,12032005,TR
88078482863,Doga,F,Düzce,5053892871,15011995,TR
85024996969,Deniz,K,Izmir,1245863254,22042006,TR
94675125669,Murat,N,Ardesen,4501269871,20032006,TR
31030267168,Deniz,B,Ankara,0214512563,12032005,TR
20736335161,Sami,J,Samsun,5350644305,10032005,TR
69381805629,Berkay,N,Adiyaman,7412541596,20032006,TR
74098256249,Anil,I,Izmir,7875462358,10032005,TR
97348455161,Veli,E,Düzce,4582156325,12032005,TR
99442521531,Deniz,L,Karaman,7845695214,22042006,TR
25739002381,Hakan,G,Ardesen,7875462358,30011995,TR
93221265392,Abidin,F,Hatay,7875966589,30011995,TR
73092337547,Doga,M,Bilecik,7894521598,10032005,TR
73625565050,Keriz,A,Hatay,4501269871,12032005,TR
10690365196,Deniz,N,Urfa,4582156325,20101999,TR
86862954680,Semih,L,Adana,5053892871,15042000,TR
77862681366,Berkay,C,Mersin,1245863254,15122000,TR
57372417625,Doga,K,Karaman,7875966589,20032006,TR
92086702794,Ahmet,N,Bilecik,4562157954,15042000,TR
58861901447,Hakan,M,Urfa,1245863254,10032005,TR
93951298663,Abidin,AK,Mugla,4501269871,20101999,TR
82729040018,Murat,J,Adiyaman,5053892871,15042000,TR
98134356456,Murat,N,Bilecik,5350644305,10032005,TR
97555213502,Semih,K,Van,7412541596,15042000,TR
45857770775,Berkay,D,Van,4501269871,20101999,TR
53149986778,Anil,AK,Karaman,4501269871,15042000,TR
86329691560,Deniz,H,Antalya,1245863254,22042006,TR
59494005714,Abidin,G,Antalya,7875966589,20101999,TR
25197380852,Berfin,M,Istanbul,7875462358,15042000,TR
86782928393,Keriz,D,Rize,1235012248,28101999,TR
73128607651,Anil,B,Hatay,5052424540,12032005,TR
16302439238,Deniz,E,Adiyaman,4562157954,22042006,TR
67684951172,Deniz,J,Izmir,3254789541,28101999,TR
99292185444,Mustafa,N,Hatay,1232128989,20101999,TR
78705139148,Deniz,C,Düzce,7894521598,15042000,TR
79366202053,Hakan,M,Bilecik,1232128989,22042006,TR
88687357568,Humi,N,Usak,7412541596,28101999,TR
21599261468,Berfin,L,Izmir,4501269871,15042000,TR
51582936618,Sadik,A,Karaman,1245863254,20101999,TR
64786498172,Sadik,H,Hatay,7845695214,22042006,TR
60796202124,Ali,M,Rize,1235012248,20032006,TR
90158878399,Sadik,E,Usak,7875966589,20032006,TR
13406636337,Sadik,M,Mersin,7412541596,22042006,TR
27671151370,Mustafa,L,Bilecik,4562157954,20032006,TR
67078518858,Keriz,L,Karaman,5053892871,22042006,TR
32337551809,Deniz,AK,Mugla,5350644305,22042006,TR
12954514887,Veli,M,Ankara,7875966589,22042006,TR
79231354361,Anil,A,Mersin,7875966589,20032006,TR
16303725449,Humi,I,Bilecik,7412541596,12032005,TR
72409219434,Deniz,A,Manisa,3254789541,30011995,TR
59995247358,Berfin,J,Van,4501269871,22042006,TR
18252403213,Hakan,M,Adana,0214512563,28101999,TR
60582902538,Onur,L,Adiyaman,7412541596,20032006,TR
66439966125,Semih,K,Usak,4562157954,15011995,TR
44578715389,Onur,AK,Rize,7875462358,28101999,TR
